253,2.38,0
254,1.93,0
255,0,0
256,0,0
257,0,0
258,0,0
259,0,0
260,0,0
261,0,0
262,0,0
263,0,0
264,0,0
265,0,0
266,0,0
267,0,0
268,1.25,0
269,1.25,0
270,2.23,0
271,2.23,0
272,2.38,0.4
273,2.38,3.4
274,2.38,0
275,1.93,0
276,0,0
277,0,0
278,0,0
279,0,0
280,0,0
281,0,0
282,0,0
283,0,0
284,0,0
285,0,0
286,0,0
287,0,0
288,0,0
289,1.25,0
290,1.25,0
291,2.23,0.2
292,2.23,0
293,2.23,0
294,2.23,2.2
295,2.23,0
296,0,0
297,0,0
298,0,0
299,0,0
300,0,0
301,0,0
302,0,0
303,0,0
304,0,0
305,0,0
306,0,0
307,0,0
308,0,0
309,0,0
310,0,0
311,1.25,0
312,1.25,0
313,2.23,0
314,2.23,0
315,2.23,0
316,2.23,0
317,2.23,0
318,0,0
319,0,0
320,0,0
321,0,0
322,0,0
323,0,0
324,0,0
325,0,0
326,0,0
327,0,0
328,0,0
329,0,0
330,0,0
331,0,0
332,1.25,0
333,1.25,0
334,1.25,0
335,2.23,0
336,2.23,0
337,2.23,0
338,2.23,0
339,2.23,0
340,1.93,0
341,0,0
342,0,0
343,0,0
344,0,0
345,0,0
346,0,0
347,0,0
348,0,0
349,0,0
350,0,0
351,0,0
352,0,0
353,0,0
354,1.25,0
355,1.25,0
356,1.25,0
357,2.23,0
358,2.23,2
359,2.23,0
360,1.93,0
361,1.93,0
362,1.93,0
363,0,0
364,0,0
365,0,0
366,0,0
367,0,0
368,0,0
369,0,0
370,0,0
371,0,0
372,0,0
373,0,0
374,0,0
375,0,0
376,1.25,0.2
377,1.25,0.2
378,1.25,0
379,2.23,0
380,2.23,0
381,2.23,0
382,2.23,0
383,1.93,0
384,1.93,0
385,0,0
386,0,0
387,0,0
388,0,0
389,0,0
390,0,0
391,0,0
392,0,0
393,0,0
394,0,0
395,0,0
396,0,0
397,0,0
398,1.25,0
399,1.25,0
400,1.25,0
401,1.25,0
402,1.25,0
403,2.23,0
404,2.23,0
405,2.23,0
406,1.93,0
407,0,0
408,0,0
409,0,0
410,0,0
411,0,0
412,0,0
413,0,0
414,0,0
415,0,0
416,0,0
417,0,0
418,0,0
419,0,0
420,0,0
421,1.25,0
422,1.25,0
423,1.25,0
424,1.25,0
425,0,0
426,0,0
427,0,0
428,0,0
429,0,0
430,0,0
431,0,0
432,0,0
433,0,0
434,0,0
435,0,0
436,0,0
437,0,0
438,0,0
439,0,0
440,0,0
441,0,0
442,0,0
443,0,0
444,0,0
445,0,0
446,0,0
447,0,0
448,0,0
449,0,0
450,0,0
451,0,0
452,0,0
453,0,0
454,0,0
455,0,0
456,5.24,1.2
457,0,0
458,0,0
459,0,0
460,0,0
461,0,0
462,0,0
463,0,0
464,0,0
465,0,0
466,0,0
467,0,0
468,0,0
469,0,0
470,0,0
471,0,0
472,0,0
473,0,0
474,0,0
475,0,0
476,0,0
477,0,0
478,5.24,0
479,6.69,0
480,6.69,0
481,6.69,0
482,6.69,0
483,6.69,0
484,0,0
485,0,0
486,0,0
487,0,0
488,0,0
489,0,0
490,0,0
491,0,0
492,0,0
493,0,0
494,0,0
495,0,0
496,0,0
497,0,0
498,0,0
499,5.24,0.2
500,5.24,2
501,6.69,0
502,6.69,7.2
503,6.69,0
504,6.69,0
505,6.69,1
506,0,0
507,0,0
508,0,0
509,0,0
510,0,0
511,0,0
512,0,0
513,0,0
514,0,0
515,0,0
516,0,0
517,0,0
518,0,0
519,0,0
520,5.24,0.2
521,5.24,0.2
522,5.24,1
523,6.69,0
524,6.69,0
525,6.69,0
526,6.69,0
527,6.69,0.6
528,0,0
529,0,0
530,0,0
531,0,0
532,0,0
533,0,0
534,0,0
535,0,0
536,0,0
537,0,0
538,5.24,0
539,5.24,0
540,5.24,0
541,5.24,2
542,6.69,0
543,6.69,0
544,6.69,0
545,6.69,0
546,6.69,0
547,6.69,0
548,6.69,0
549,6.69,0
550,0,0
551,0,0
552,0,0
553,0,0
554,0,0
555,0,0
556,0,0
557,0,0
558,0,0
559,5.24,0
560,5.24,0
561,3.01,0.2
562,3.01,0
563,3.01,0
564,6.69,0
565,6.69,0
566,6.69,0
567,6.69,0
568,6.69,0
569,6.69,0
570,6.69,0
571,0,0
572,0,0
573,0,0
574,0,0
575,0,0
576,0,0
577,0,0
578,0,0
579,0,0
580,3.63,1.4
581,3.63,0
582,3.01,0
583,3.01,0
584,3.01,0
585,3.01,0
586,6.69,0.4
587,6.69,0
588,6.69,0
589,6.69,0
590,6.69,0
591,6.69,0
592,0,0
593,0,0
594,0,0
595,0,0
596,0,0
597,0,0
598,0,0
599,0,0
600,0,0
601,3.63,0
602,3.63,0
603,3.63,0
604,3.01,0
605,3.01,0
606,3.01,20
607,3.01,0
608,6.69,0
609,6.69,0
610,6.69,0
611,6.69,0
612,6.69,1
613,0,0
614,0,0
615,0,0
616,0,0
617,0,0
618,0,0
619,0,0
620,0,0
621,0,0
622,0,0
623,3.63,0.2
624,3.63,0
625,3.01,0
626,3.01,0
627,3.01,0
628,3.01,0
629,3.01,0
630,6.69,0
631,6.69,0
632,6.69,0
633,0,0
634,0,0
635,0,0
636,0,0
637,0,0
638,0,0
639,0,0
640,0,0
641,0,0
642,0,0
643,0,0
644,3.63,0
645,3.63,0
646,3.01,0
647,3.01,0
648,3.01,0
649,3.01,0
650,3.01,0
651,3.01,0
652,6.69,0
653,6.69,0
654,0,0
655,0,0
656,0,0
657,0,0
658,0,0
659,0,0
660,0,0
661,0,0
662,0,0
663,0,0
664,0,0
665,0,0
666,3.63,0.6
667,3.63,0
668,3.01,0
669,3.01,0
670,3.01,0
671,3.01,0
672,3.01,0
673,6.69,0
674,6.69,0
675,0,0
676,0,0
677,0,0
678,0,0
679,0,0
680,0,0
681,0,0
682,0,0
683,0,0
684,0,0
685,0,0
686,1.22,0
687,1.22,0
688,3.63,0
689,3.01,0
690,3.01,0
691,3.01,0
692,3.01,0
693,3.01,0
694,2.27,0
695,0,0
696,0,0
697,0,0
698,0,0
699,0,0
700,0,0
701,0,0
702,0,0
703,0,0
704,0,0
705,0,0
706,0,0
707,0,0
708,1.22,0
709,1.22,0
710,2.56,0
711,2.56,2
712,3.01,0
713,3.01,0.6
714,3.01,0
715,2.27,0
716,0,0
717,0,0
718,0,0
719,0,0
720,0,0
721,0,0
722,0,0
723,0,0
724,0,0
725,0,0
726,0,0
727,0,0
728,0,0
729,1.22,0
730,1.22,0
731,2.56,0
732,2.56,0
733,2.56,0
734,2.56,10.8
735,2.56,0
736,0,0
737,0,0
738,0,0
739,0,0
740,0,0
741,0,0
742,0,0
743,0,0
744,0,0
745,0,0
746,0,0
747,0,0
748,0,0
749,0,0
750,0,0
751,1.22,0
752,1.22,0
753,2.56,0
754,2.56,0
755,2.56,0
756,2.56,0
757,2.56,0
758,0,0
759,0,0
760,0,0
761,0,0
762,0,0
763,0,0
764,0,0
765,0,0
766,0,0
767,0,0
768,0,0
769,0,0
770,0,0
771,0,0
772,1.22,1
773,1.22,0
774,1.22,0
775,2.56,0
776,2.56,0
777,2.56,0
778,2.56,0
779,2.56,0
780,2.27,0
781,0,0
782,0,0
783,0,0
784,0,0
785,0,0
786,0,0
787,0,0
788,0,0
789,0,0
790,0,0
791,0,0
792,0,0
793,0,0
794,1.22,0.6
795,1.22,0.2
796,1.22,0
797,2.56,0
798,2.56,0
799,2.56,0
800,2.27,0
801,2.27,0
802,2.27,0
803,0,0
804,0,0
805,0,0
806,0,0
807,0,0
808,0,0
809,0,0
810,0,0
811,0,0
812,0,0
813,0,0
814,0,0
815,0,0
816,1.22,1
817,1.22,0
818,1.22,0
819,2.56,0
820,2.56,0
821,2.56,0
822,2.56,0
823,2.27,0
824,2.27,0
825,0,0
826,0,0
827,0,0
828,0,0
829,0,0
830,0,0
831,0,0
832,0,0
833,0,0
834,0,0
835,0,0
836,0,0
837,0,0
838,1.22,0
839,1.22,0.4
840,1.22,0
841,1.22,0
842,1.22,0
843,2.56,0
844,2.56,0
845,2.56,0
846,2.27,0
847,0,0
848,0,0
849,0,0
850,0,0
851,0,0
852,0,0
853,0,0
854,0,0
855,0,0
856,0,0
857,0,0
858,0,0
859,0,0
860,0,0
861,1.22,0
862,1.22,0
863,1.22,0.2
864,1.22,0
865,0,0
866,0,0
867,0,0
868,0,0
869,0,0
870,0,0
871,0,0
872,0,0
873,0,0
874,0,0
875,0,0
876,0,0
877,0,0
878,0,0
879,0,0
880,0,0
881,0,0
882,0,0
883,0,0
884,0,0
885,0,0
886,0,0
887,0,0
888,0,0
889,0,0
890,0,0
891,0,0
892,0,0
893,0,0
894,0,0
895,0,0
896,-0.04,3.4
897,-0.04,0.2
898,0,0
899,0,0
900,6.24,0.2
901,0,0
902,0,0
903,0,0
904,0,0
905,0,0
906,0,0
907,0,0
908,0,0
909,0,0
910,0,0
911,0,0
912,0,0
913,0,0
914,0,0
915,0,0
916,0,0
917,0,0
918,-0.04,0.2
919,6.24,0
920,6.24,0
921,6.24,0
922,6.24,0
923,6.24,0
924,0,0
925,0,0
926,0,0
927,0,0
928,0,0
929,0,0
930,0,0
931,0,0
932,0,0
933,0,0
934,0,0
935,0,0
936,0,0
937,0,0
938,0,0
939,-0.04,1
940,-0.04,10.2
941,6.24,0.8
942,6.24,203.6
943,6.24,0
944,6.24,0.2
945,0,0
946,0,0
947,0,0
948,0,0
949,0,0
950,0,0
951,0,0
952,0,0
953,0,0
954,0,0
955,0,0
956,0,0
957,0,0
958,0,0
959,0,0
960,-0.04,0
961,-0.04,0.2
962,-0.04,0.8
963,6.24,2
964,6.24,0
965,6.24,0
966,6.24,0
967,6.24,2000.4
968,0,0
969,0,0
970,0,0
971,0,0
972,0,0
973,0,0
974,0,0
975,0,0
976,0,0
977,0,0
978,-0.04,0
979,-0.04,0
980,-0.04,0.4
981,-0.04,0
982,6.24,0.2
983,6.24,0
984,6.24,0
985,6.24,0
986,6.24,0
987,6.24,0
988,6.24,0
989,6.24,0
990,0,0
991,0,0
992,0,0
993,0,0
994,0,0
995,0,0
996,0,0
997,0,0
998,0,0
999,-0.04,0.6
1000,-0.04,0
1001,0.03,0
1002,0.03,0
1003,0.03,0
1004,6.24,0
1005,6.24,0
1006,6.24,0
1007,6.24,0
1008,6.24,0
1009,6.24,0
1010,6.24,0
1011,6.24,10
1012,0,0
1013,0,0
1014,0,0
1015,0,0
1016,0,0
1017,0,0
1018,0,0
1019,0,0
1020,0,0
1021,0,1
1022,0.03,0
1023,0.03,0
1024,0.03,0
1025,0.03,0.2
1026,6.24,0
1027,6.24,0
1028,6.24,0
1029,6.24,0
1030,6.24,0
1031,6.24,0
1032,0,0
1033,0,0
1034,0,0
1035,0,0
1036,0,0
1037,0,0
1038,0,0
1039,0,0
1040,0,0
1041,0,0
1042,0,0
1043,0,2
1044,0.03,0
1045,0.03,1
1046,0.03,0
1047,0.03,0.2
1048,6.24,10
1049,6.24,0
1050,6.24,0
1051,6.24,0
1052,6.24,0
1053,0,0
1054,0,0
1055,0,0
1056,0,0
1057,0,0
1058,0,0
1059,0,0
1060,0,0
1061,0,0
1062,0,0
1063,0,0
1064,0,0
1065,0.03,0
1066,0.03,0
1067,0.03,0
1068,0.03,0
1069,0.03,0
1070,6.24,0
1071,6.24,0
1072,6.24,0
1073,0,0
1074,0,0
1075,0,0
1076,0,0
1077,0,0
1078,0,0
1079,0,0
1080,0,0
1081,0,0
1082,0,0
1083,0,0
1084,0,0
1085,0,1.6
1086,0.03,0
1087,0.03,1.6
1088,0.03,0.2
1089,0.03,0
1090,0.03,0
1091,0.03,0
1092,6.24,0
1093,6.24,0
1094,0,0
1095,0,0
1096,0,0
1097,0,0
1098,0,0
1099,0,0
1100,0,0
1101,0,0
1102,0,0
1103,0,0
1104,0,0
1105,0,0.2
1106,0,0
1107,0,0
1108,0.03,0
1109,0.03,0.2
1110,0.03,0
1111,0.03,0.2
1112,0.03,0
1113,6.24,0.2
1114,6.24,0
1115,0,0
1116,0,0
1117,0,0
1118,0,0
1119,0,0
1120,0,0
1121,0,0
1122,0,0
1123,0,0
1124,0,0
1125,0,0
1126,0.85,0
1127,0.85,10
1128,0,0
1129,0.03,0
1130,0.03,0
1131,0.03,0
1132,0.03,0
1133,0.03,0
1134,-0.24,0
1135,-0.24,0.2
1136,0,0
1137,0,0
1138,0,0
1139,0,0
1140,0,0
1141,0,0
1142,0,0
1143,0,0
1144,0,0
1145,0,0
1146,0,0
1147,0,0
1148,0.85,0
1149,0.85,0
1150,2.14,0
1151,2.14,0
1152,0.03,0.2
1153,0.03,4
1154,0.03,0
1155,-0.24,0
1156,0,0
1157,0,0
1158,0,0
1159,0,0
1160,0,0
1161,0,0
1162,0,0
1163,0,0
1164,0,0
1165,0,0
1166,0,0
1167,0,0
1168,0,0
1169,0.85,120
1170,0.85,0
1171,2.14,0.4
1172,2.14,0
1173,2.14,0
1174,2.14,2.8
1175,2.14,0
1176,0,0
1177,0,0
1178,0,0
1179,0,0
1180,0,0
1181,0,0
1182,0,0
1183,0,0
1184,0,0
1185,0,0
1186,0,0
1187,0,0
1188,0,0
1189,0,0
1190,0,0
1191,0.85,0
1192,0.85,0
1193,2.14,0
1194,2.14,0
1195,2.14,4
1196,2.14,0.2
1197,2.14,0
1198,0,0
1199,0,0
1200,0,0
1201,0,0
1202,0,0
1203,0,0
1204,0,0
1205,0,0
1206,0,0
1207,0,0
1208,0,0
1209,0,0
1210,0,0
1211,0,0
1212,0.85,0
1213,0.85,0.4
1214,0.85,0
1215,2.14,0
1216,2.14,1
1217,2.14,0
1218,2.14,2
1219,2.14,0
1220,-0.24,0
1221,0,0
1222,0,0
1223,0,0
1224,0,0
1225,0,0
1226,0,0
1227,0,0
1228,0,0
1229,0,0
1230,0,0
1231,0,0
1232,0,0
1233,0,0
1234,0.85,0
1235,0.85,0
1236,0.85,0
1237,2.14,2
1238,2.14,0.6
1239,2.14,16
1240,-0.24,0
1241,-0.24,0
1242,-0.24,0
1243,0,0
1244,0,0
1245,0,0
1246,0,0
1247,0,0
1248,0,0
1249,0,0
1250,0,0
1251,0,0
1252,0,0
1253,0,0
1254,0,0
1255,0,0
1256,0.85,0
1257,0.85,0.8
1258,0.85,0
1259,2.14,0
1260,2.14,2.4
1261,2.14,0
1262,2.14,0
1263,-0.24,0
1264,-0.24,0
1265,0,0
1266,0,0
1267,0,0
1268,0,0
1269,0,0
1270,0,0
1271,0,0
1272,0,0
1273,0,0
1274,0,0
1275,0,0
1276,0,0
1277,0,0
1278,0.85,2
1279,0.85,0
1280,0.85,0
1281,0.85,0
1282,0.85,0
1283,2.14,0
1284,2.14,0
1285,2.14,0
1286,-0.24,0
1287,0,0
1288,0,0
1289,0,0
1290,0,0
1291,0,0
1292,0,0
1293,0,0
1294,0,0
1295,0,0
1296,0,0
1297,0,0
1298,0,0
1299,0,0
1300,0,0
1301,0.85,0.2
1302,0.85,0
1303,0.85,0
1304,0.85,0
1305,0,0
1306,0,0
1307,0,0
1308,0,0
1309,0,0
1310,0,0
1311,0,0
1312,0,0
1313,0,0
1314,0,0
1315,0,0
1316,0,0
1317,0,0
1318,0,0
1319,0,0
1320,0,0
1321,0,0
1322,0,0
1323,0,0
1324,0,0
1325,0,0
1326,0,0
1327,0,0
1328,0,0
1329,0,0
1330,0,0
1331,0,0
1332,0,0
1333,0,0
1334,0,0
1335,0,0
1336,-0.72,0.4
1337,-0.72,0.2
1338,0,0
1339,0,0
1340,0,0
1341,0,0
1342,0,0
1343,0,0
1344,0,0
1345,0,0
1346,0,0
1347,0,0
1348,0,0
1349,0,0
1350,0,0
1351,0,0
1352,0,0
1353,0,0
1354,0,0
1355,0,0
1356,0,0
1357,-0.72,1
1358,-0.72,6.2
1359,6.49,133.6
1360,6.49,0
1361,6.49,0
1362,6.49,0
1363,6.49,0
1364,0,0
1365,0,0
1366,0,0
1367,0,0
1368,0,0
1369,0,0
1370,0,0
1371,0,0
1372,0,0
1373,0,0
1374,0,0
1375,0,0
1376,0,0
1377,0,0
1378,0,0
1379,-0.72,13
1380,-0.72,3.8
1381,6.49,9
1382,6.49,2.8
1383,6.49,0
1384,6.49,0
1385,6.49,0.8
1386,0,0
1387,0,0
1388,0,0
1389,0,0
1390,0,0
1391,0,0
1392,0,0
1393,0,0
1394,0,0
1395,0,0
1396,0,0
1397,0,0
1398,0,0
1399,0,0
1400,-0.72,0
1401,-0.72,29.6
1402,-0.72,27.4
1403,6.49,42
1404,6.49,0
1405,6.49,0
1406,6.49,0
1407,6.49,0.6
1408,0,0
1409,0,0
1410,0,0
1411,0,0
1412,0,0
1413,0,0
1414,0,0
1415,0,0
1416,0,0
1417,0,0
1418,-0.72,0
1419,-0.72,0
1420,-0.72,0
1421,-0.72,0.4
1422,6.49,0.2
1423,6.49,20.4
1424,6.49,202.4
1425,6.49,0
1426,6.49,0
1427,6.49,0
1428,6.49,0
1429,6.49,0.8
1430,0,0
1431,0,0
1432,0,0
1433,0,0
1434,0,0
1435,0,0
1436,0,0
1437,0,0
1438,0,0
1439,-0.72,10
1440,-0.72,0
1441,-0.52,0
1442,-0.52,0
1443,-0.52,0
1444,6.49,0
1445,6.49,0
1446,6.49,0.2
1447,6.49,0
1448,6.49,0
1449,6.49,0.4
1450,6.49,0.2
1451,6.49,3
1452,0,0
1453,0,0
1454,0,0
1455,0,0
1456,0,0
1457,0,0
1458,0,0
1459,0,0
1460,-0.56,0
1461,-0.56,0.8
1462,-0.52,0
1463,-0.52,0
1464,-0.52,800
1465,-0.52,0
1466,6.49,0
1467,6.49,0
1468,6.49,0
1469,6.49,0
1470,6.49,0
1471,6.49,0
1472,0,0
1473,0,0
1474,0,0
1475,0,0
1476,0,0
1477,0,0
1478,0,0
1479,0,0
1480,0,0
1481,-0.56,0
1482,-0.56,4.2
1483,-0.56,0
1484,-0.52,6.8
1485,-0.52,61
1486,-0.52,12.2
1487,-0.52,0
1488,6.49,0
1489,6.49,0
1490,6.49,0
1491,6.49,0
1492,6.49,0
1493,0,0
1494,0,0
1495,0,0
1496,0,0
1497,0,0
1498,0,0
1499,0,0
1500,0,0
1501,0,0
1502,0,0
1503,-0.56,0
1504,-0.56,4
1505,-0.52,14
1506,-0.52,0
1507,-0.52,10.2
1508,-0.52,4
1509,-0.52,0.4
1510,6.49,0.6
1511,6.49,0
1512,6.49,0
1513,0,0
1514,0,0
1515,0,0
1516,0,0
1517,0,0
1518,0,0
1519,0,0
1520,0,0
1521,0,0
1522,0,0
1523,0,0
1524,-0.56,0.6
1525,-0.56,2
1526,-0.52,2.2
1527,-0.52,8.8
1528,-0.52,15.8
1529,-0.52,2.6
1530,-0.52,0
1531,-0.52,0
1532,6.49,0
1533,6.49,0
1534,0,0
1535,0,0
1536,0,0
1537,0,0
1538,0,0
1539,0,0
1540,0,0
1541,0,0
1542,0,0
1543,0,0
1544,0,0
1545,0,0
1546,-0.56,0
1547,-0.56,0
1548,-0.52,1.2
1549,-0.52,4.4
1550,-0.52,0
1551,-0.52,0
1552,-0.52,0
1553,6.49,3
1554,6.49,0
1555,0,0
1556,0,0
1557,0,0
1558,0,0
1559,0,0
1560,0,0
1561,0,0
1562,0,0
1563,0,0
1564,0,0
1565,0,0
1566,1.46,0
1567,1.46,0
1568,-0.56,0
1569,-0.52,0
1570,-0.52,0
1571,-0.52,0
1572,-0.52,2.6
1573,-0.52,0
1574,-0.43,0
1575,0,0
1576,0,0
1577,0,0
1578,0,0
1579,0,0
1580,0,0
1581,0,0
1582,0,0
1583,0,0
1584,0,0
1585,0,0
1586,0,0
1587,0,0
1588,1.46,2
1589,1.46,0.4
1590,2.01,0
1591,2.01,0
1592,-0.52,0.8
1593,-0.52,11
1594,-0.52,0
1595,-0.43,0
1596,0,0
1597,0,0
1598,0,0
1599,0,0
1600,0,0
1601,0,0
1602,0,0
1603,0,0
1604,0,0
1605,0,0
1606,0,0
1607,0,0
1608,0,0
1609,1.46,0.6
1610,1.46,0
1611,2.01,0.4
1612,2.01,0
1613,2.01,8
1614,2.01,0
1615,2.01,0.2
1616,0,0
1617,0,0
1618,0,0
1619,0,0
1620,0,0
1621,0,0
1622,0,0
1623,0,0
1624,0,0
1625,0,0
1626,0,0
1627,0,0
1628,0,0
1629,0,0
1630,1.46,0.4
1631,1.46,0
1632,1.46,0
1633,2.01,0
1634,2.01,0
1635,2.01,27.8
1636,2.01,0.2
1637,2.01,0
1638,0,0
1639,0,0
1640,0,0
1641,0,0
1642,0,0
1643,0,0
1644,0,0
1645,0,0
1646,0,0
1647,0,0
1648,0,0
1649,0,0
1650,0,0
1651,0,0
1652,1.46,0
1653,1.46,0
1654,1.46,0
1655,2.01,0
1656,2.01,2.2
1657,2.01,0
1658,2.01,0
1659,2.01,0
1660,-0.43,0
1661,0,0
1662,0,0
1663,0,0
1664,0,0
1665,0,0
1666,0,0
1667,0,0
1668,0,0
1669,0,0
1670,0,0
1671,0,0
1672,0,0
1673,0,0
1674,1.46,0
1675,1.46,0
1676,1.46,0
1677,2.01,0
1678,2.01,0.2
1679,2.01,0
1680,-0.43,0
1681,-0.43,0
1682,-0.43,0
1683,0,0
1684,0,0
1685,0,0
1686,0,0
1687,0,0
1688,0,0
1689,0,0
1690,0,0
1691,0,0
1692,0,0
1693,0,0
1694,0,0
1695,0,0
1696,1.46,0.2
1697,1.46,0.4
1698,1.46,0
1699,2.01,0
1700,2.01,0
1701,2.01,0
1702,2.01,0.2
1703,-0.43,0
1704,-0.43,0
1705,0,0
1706,0,0
1707,0,0
1708,0,0
1709,0,0
1710,0,0
1711,0,0
1712,0,0
1713,0,0
1714,0,0
1715,0,0
1716,0,0
1717,0,0
1718,1.46,0
1719,1.46,0.2
1720,1.46,0
1721,1.46,0
1722,1.46,0
1723,2.01,0
1724,2.01,0
1725,2.01,0
1726,-0.43,0
1727,0,0
1728,0,0
1729,0,0
1730,0,0
1731,0,0
1732,0,0
1733,0,0
1734,0,0
1735,0,0
1736,0,0
1737,0,0
1738,0,0
1739,0,0
1740,0,0
1741,1.46,0
1742,1.46,0
1743,1.46,0
1744,1.46,0
1745,1.46,0.6
1746,0,0
1747,0,0
1748,0,0
1749,0,0
1750,0,0
1751,0,0
1752,0,0
1753,0,0
1754,0,0
1755,0,0
1756,0,0
1757,0,0
1758,0,0
1759,0,0
1760,0,0
1761,0,0
1762,0,0
1763,0,0
1764,0,0
1765,0,0
1766,0,0
1767,0,0
1768,0,0
1769,0,0
1770,0,0
1771,0,0
1772,0,0
1773,0,0
1774,0,0
1775,0,0
1776,-0.84,505.8
1777,-0.84,107.1
1778,0,0
1779,0,0
1780,0,0
1781,0,0
1782,0,0
1783,0,0
1784,0,0
1785,0,0
1786,0,0
1787,0,0
1788,0,0
1789,0,0
1790,0,0
1791,0,0
1792,0,0
1793,0,0
1794,0,0
1795,0,0
1796,0,0
1797,0,0
1798,-0.84,1316.4
1799,7.45,4668.1
1800,7.45,0
1801,7.45,0
1802,7.45,0.1
1803,7.45,480.1
1804,0,0
1805,0,0
1806,0,0
1807,0,0
1808,0,0
1809,0,0
1810,0,0
1811,0,0
1812,0,0
1813,0,0
1814,0,0
1815,0,0
1816,0,0
1817,0,0
1818,0,0
1819,-0.84,18.2
1820,-0.84,71.6
1821,7.45,2.8
1822,7.45,395.7
1823,7.45,122
1824,7.45,0
1825,7.45,0.6
1826,0,0
1827,0,0
1828,0,0
1829,0,0
1830,0,0
1831,0,0
1832,0,0
1833,0,0
1834,0,0
1835,0,0
1836,0,0
1837,0,0
1838,0,0
1839,0,0
1840,-0.84,1.4
1841,-0.84,113.2
1842,-0.84,204.3
1843,7.45,560.2
1844,7.45,0
1845,7.45,0
1846,7.45,0
1847,7.45,0
1848,0,0
1849,0,0
1850,0,0
1851,0,0
1852,0,0
1853,0,0
1854,0,0
1855,0,0
1856,0,0
1857,0,0
1858,-0.84,0.1
1859,-0.84,0
1860,-0.84,0.1
1861,-0.84,1
1862,7.45,87.8
1863,7.45,127.3
1864,7.45,477.5
1865,7.45,0
1866,7.45,0
1867,7.45,0.1
1868,7.45,0
1869,7.45,0
1870,0,0
1871,0,0
1872,0,0
1873,0,0
1874,0,0
1875,0,0
1876,0,0
1877,0,0
1878,0,0
1879,-0.84,1.2
1880,-0.84,0
1881,-0.51,257.4
1882,-0.51,3000
1883,-0.51,10.4
1884,7.45,0
1885,7.45,0
1886,7.45,602
1887,7.45,160.1
1888,7.45,0
1889,7.45,0
1890,7.45,2.1
1891,7.45,4.3
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,-0.42,3.6
1901,-0.42,363.5
1902,-0.51,0.3
1903,-0.51,7100
1904,-0.51,1597.2
1905,-0.51,151.2
1906,7.45,230.1
1907,7.45,45
1908,7.45,0
1909,7.45,0
